pos,corr_resp,random,seq,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
50,c,random,,0,0,0,0,28,3,115,2,,,,,301.8466189999599,302.8471163001377,302.8471163001377,302.8471163001377,302.8471163001377,302.8471163001377,303.84715780010447,303.84715780010447,c,1,0.3930104000028223,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,random,,0,0,0,0,29,0,116,1,,,,,304.2640422999393,305.2643764000386,305.2643764000386,305.2643764000386,305.2643764000386,305.2643764000386,306.24820609996095,306.24820609996095,v,1,0.35487430007196963,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,random,,0,0,0,0,29,1,117,2,,,,,306.631462899968,307.63212630013004,307.63212630013004,307.63212630013004,307.63212630013004,307.63212630013004,308.63247269997373,308.63247269997373,c,1,0.3981258000712842,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,random,,0,0,0,0,29,2,118,0,,,,,309.0493934999686,310.04959359997883,310.04959359997883,310.04959359997883,310.04959359997883,310.04959359997883,311.0501824999228,311.0501824999228,x,1,0.3180368000175804,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,random,,0,0,0,0,29,3,119,3,,,,,311.4001235999167,312.4006401000079,312.4006401000079,312.4006401000079,312.4006401000079,312.4006401000079,313.4008361999877,313.4008361999877,z,1,0.4746403000317514,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,random,,0,0,0,0,30,0,120,3,,,,,313.9011669999454,314.9014817001298,314.9014817001298,314.9014817001298,314.9014817001298,314.9014817001298,315.8852065000683,315.8852065000683,z,1,0.4123777998611331,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,random,,0,0,0,0,30,1,121,2,,,,,316.31875460012816,317.319016299909,317.319016299909,317.319016299909,317.319016299909,317.319016299909,318.319512499962,318.319512499962,c,1,0.4420324999373406,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,random,,0,0,0,0,30,2,122,1,,,,,318.7861975999549,319.7867620999459,319.7867620999459,319.7867620999459,319.7867620999459,319.7867620999459,320.78688240004703,320.78688240004703,v,1,0.3611858000513166,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,random,,0,0,0,0,30,3,123,0,,,,,321.1707262999844,322.17112360009924,322.17112360009924,322.17112360009924,322.17112360009924,322.17112360009924,323.17119470005855,323.17119470005855,x,1,0.3562453000340611,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,random,,0,0,0,0,31,0,124,1,,,,,323.5546409001108,324.555115400115,324.555115400115,324.555115400115,324.555115400115,324.555115400115,325.5556632000953,325.5556632000953,v,1,0.38299049995839596,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,random,,0,0,0,0,31,1,125,2,,,,,325.9556034000125,326.95598770002834,326.95598770002834,326.95598770002834,326.95598770002834,326.95598770002834,327.9564658999443,327.9564658999443,c,1,0.4376932999584824,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,random,,0,0,0,0,31,2,126,0,,,,,328.4233468999155,329.4238885000814,329.4238885000814,329.4238885000814,329.4238885000814,329.4238885000814,330.42398139997385,330.42398139997385,x,1,0.3600453999824822,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,random,,0,0,0,0,31,3,127,3,,,,,330.8075159001164,331.79113840009086,331.79113840009086,331.79113840009086,331.79113840009086,331.80783790000714,332.79164810013026,332.79164810013026,z,1,0.351584600051865,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,random,,0,0,0,0,32,0,128,0,,,,,333.17520099994726,334.1756094999146,334.1756094999146,334.1756094999146,334.1756094999146,334.1756094999146,335.1758511001244,335.1758511001244,x,1,0.5392660000361502,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,random,,0,0,0,0,32,1,129,1,,,,,335.74254469992593,336.74311490007676,336.74311490007676,336.74311490007676,336.74311490007676,336.74311490007676,337.7268749999348,337.7268749999348,v,1,0.36702440003864467,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,random,,0,0,0,0,32,2,130,2,,,,,338.11041790014133,339.11058810004033,339.11058810004033,339.11058810004033,339.11058810004033,339.11058810004033,340.1112562001217,340.1112562001217,c,1,0.5234106001444161,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,random,,0,0,0,0,32,3,131,3,,,,,340.66128060012124,341.66168470005505,341.66168470005505,341.66168470005505,341.66168470005505,341.66168470005505,342.64530270011164,342.64530270011164,z,1,0.40665300004184246,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,random,,0,0,0,0,33,0,132,3,,,,,343.07895100000314,344.07938769995235,344.07938769995235,344.07938769995235,344.07938769995235,344.07938769995235,345.07951189996675,345.07951189996675,z,1,0.35444219992496073,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
50,c,random,,0,0,0,0,33,1,133,2,,,,,345.4630472001154,346.46364940004423,346.46364940004423,346.46364940004423,346.46364940004423,346.46364940004423,347.44716709991917,347.44716709991917,c,1,0.5026315001305193,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-50,x,random,,0,0,0,0,33,2,134,0,,,,,347.9807697001379,348.981253700098,348.981253700098,348.981253700098,348.981253700098,348.981253700098,349.9813675999176,349.9813675999176,z,0,1.0273317000828683,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
150,v,random,,0,0,0,0,33,3,135,1,,,,,351.0319066999946,352.03236650000326,352.03236650000326,352.03236650000326,352.03236650000326,352.03236650000326,353.0328454999253,353.0328454999253,v,1,0.8189459000714123,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
-150,z,random,,0,0,0,0,34,0,136,3,,,,,353.88283020001836,354.8666584000457,354.8666584000457,354.8666584000457,354.8666584000457,354.883318600012,355.86729690013453,355.86729690013453,z,1,0.4142376999370754,None,pulkit,001,2023-10-11_17h55.19.653,psychopy project 4,2023.1.3,59.98667093005914,
